field_id,crop_id,crop_type,area_m2,n_fragments,n_source_chips,source_pixels,geometry_type
6885,9,Maize,1901.1567435444235,1,1,19,Polygon
7175,9,Maize,1901.1900402951837,1,1,19,Polygon
7233,9,Maize,1901.1241800539033,1,1,19,Polygon
1176,2,Mustard,1900.9940750097117,1,1,19,Polygon
1385,2,Mustard,1900.5276541372416,1,1,19,Polygon
1433,2,Mustard,1900.9942633973576,1,1,19,Polygon
1511,2,Mustard,1900.6854908022983,1,1,19,Polygon
154,2,Mustard,1900.66233931357,1,1,19,Polygon
173,2,Mustard,1900.381018098467,1,1,19,Polygon
2003,2,Mustard,1901.4617203201115,1,1,19,Polygon
2407,2,Mustard,1901.3398542219115,1,1,19,Polygon
2492,2,Mustard,1901.432774832817,1,1,19,Polygon
2495,2,Mustard,1901.4832721560967,1,1,19,Polygon
2645,2,Mustard,1901.3677594342134,1,1,19,Polygon
2690,2,Mustard,1901.3722497564177,1,1,19,Polygon
2740,2,Mustard,1901.4542879890423,1,1,19,Polygon
2882,2,Mustard,1901.4616408800694,1,1,19,Polygon
2922,2,Mustard,1901.3156793156393,1,1,19,Polygon
3132,2,Mustard,1901.4429668229996,1,1,19,Polygon
36,2,Mustard,1900.7870615027398,1,1,19,Polygon
5362,2,Mustard,1900.1846851841333,1,1,19,Polygon
5453,2,Mustard,1899.746459414963,1,1,19,Polygon
5456,2,Mustard,1899.745341544807,1,1,19,Polygon
5483,2,Mustard,1900.0050916976033,1,1,19,Polygon
5791,2,Mustard,1900.264266970569,1,1,19,Polygon
6253,2,Mustard,1900.2417926941885,1,1,19,Polygon
6632,2,Mustard,1901.287179228029,1,1,19,Polygon
7130,2,Mustard,1901.2256706137541,1,1,19,Polygon
860,2,Mustard,1900.7238592949855,1,1,19,Polygon
1038,4,No crop/Fallow,1900.8907356257828,1,1,19,Polygon
1153,4,No crop/Fallow,1900.741959831401,1,1,19,Polygon
1246,4,No crop/Fallow,1900.7866338545987,1,1,19,Polygon
1530,4,No crop/Fallow,1900.9855647461434,1,1,19,Polygon
20,4,No crop/Fallow,1900.6137424404483,1,1,19,Polygon
2337,4,No crop/Fallow,1901.486518090227,1,1,19,Polygon
2555,4,No crop/Fallow,1901.4500531262752,1,1,19,Polygon
2635,4,No crop/Fallow,1901.3990766487627,1,1,19,Polygon
3357,4,No crop/Fallow,1901.503883486693,1,1,19,Polygon
3650,4,No crop/Fallow,1899.2177547119545,1,1,19,Polygon
3664,4,No crop/Fallow,1898.7715612973066,1,1,19,Polygon
3730,4,No crop/Fallow,1898.9237187235274,1,1,19,Polygon
3749,4,No crop/Fallow,1898.7678303809816,1,1,19,Polygon
3865,4,No crop/Fallow,1897.5749432311293,1,1,19,Polygon
3866,4,No crop/Fallow,1897.5743722725647,1,1,19,Polygon
4062,4,No crop/Fallow,1898.2593709962323,1,1,19,Polygon
4100,4,No crop/Fallow,1897.6148710042232,1,1,19,Polygon
4176,4,No crop/Fallow,1898.5712647843725,1,1,19,Polygon
4194,4,No crop/Fallow,1899.2267906860125,1,1,19,Polygon
4205,4,No crop/Fallow,1898.1212992101093,1,1,19,Polygon
4242,4,No crop/Fallow,1898.2576066804872,1,1,19,Polygon
4251,4,No crop/Fallow,1897.3014956580575,1,1,19,Polygon
426,4,No crop/Fallow,1900.9194858586447,1,1,19,Polygon
4378,4,No crop/Fallow,1897.5563687131948,1,1,19,Polygon
4630,4,No crop/Fallow,1898.233277401548,1,1,19,Polygon
4645,4,No crop/Fallow,1897.2816870148913,1,1,19,Polygon
4922,4,No crop/Fallow,1898.5487221701733,1,1,19,Polygon
5037,4,No crop/Fallow,1898.418654670868,1,1,19,Polygon
5045,4,No crop/Fallow,1898.460582546049,1,1,19,Polygon
5072,4,No crop/Fallow,1897.367068042376,1,1,19,Polygon
548,4,No crop/Fallow,1900.974500548367,1,1,19,Polygon
5580,4,No crop/Fallow,1899.9006768912927,1,1,19,Polygon
627,4,No crop/Fallow,1900.8252345232966,1,1,19,Polygon
686,4,No crop/Fallow,1900.5190448674523,1,1,19,Polygon
6882,4,No crop/Fallow,1901.1587246735687,1,1,19,Polygon
859,4,No crop/Fallow,1900.7246227822684,1,1,19,Polygon
1993,15,Potato,1901.385936327319,1,1,19,Polygon
6326,15,Potato,1901.1109916354476,1,1,19,Polygon
3643,36,Rice,1898.1319550286116,1,1,19,Polygon
4745,36,Rice,1898.1448904279769,1,1,19,Polygon
6859,36,Rice,1901.1473201793326,1,1,19,Polygon
1164,6,Sugarcane,1900.8555835989523,1,1,19,Polygon
10,1,Wheat,1900.9033367790566,1,1,19,Polygon
1232,1,Wheat,1900.8040271506939,1,1,19,Polygon
1450,1,Wheat,1900.9190055006866,1,1,19,Polygon
1641,1,Wheat,1900.8279646241278,1,1,19,Polygon
1648,1,Wheat,1900.787922724159,1,1,19,Polygon
165,1,Wheat,1900.6982612830147,1,1,19,Polygon
1744,1,Wheat,1901.304488048891,1,1,19,Polygon
1746,1,Wheat,1901.306503927945,1,1,19,Polygon
1795,1,Wheat,1901.396837028586,1,1,19,Polygon
1875,1,Wheat,1901.4235515549165,1,1,19,Polygon
1876,1,Wheat,1901.4240981114979,1,1,19,Polygon
2113,1,Wheat,1901.3736732722075,1,1,19,Polygon
2291,1,Wheat,1901.3556616051098,1,1,19,Polygon
230,1,Wheat,1900.7275986851103,1,1,19,Polygon
2328,1,Wheat,1901.365920303656,1,1,19,Polygon
2365,1,Wheat,1901.4645138568576,1,1,19,Polygon
2398,1,Wheat,1901.297799296043,1,1,19,Polygon
2428,1,Wheat,1901.4288243948686,1,1,19,Polygon
2438,1,Wheat,1901.4302264646567,1,1,19,Polygon
2441,1,Wheat,1901.3243860094165,1,1,19,Polygon
245,1,Wheat,1900.2718955915088,1,1,19,Polygon
2482,1,Wheat,1901.1503019315644,1,1,19,Polygon
2514,1,Wheat,1901.4265985996753,1,1,19,Polygon
2531,1,Wheat,1901.430129536378,1,1,19,Polygon
2612,1,Wheat,1901.4198358847982,1,1,19,Polygon
2806,1,Wheat,1901.4489199294283,1,1,19,Polygon
2861,1,Wheat,1901.4477376560146,1,1,19,Polygon
290,1,Wheat,1900.616709985222,1,1,19,Polygon
2914,1,Wheat,1901.3909853858395,1,1,19,Polygon
3063,1,Wheat,1901.3931776495097,1,1,19,Polygon
3073,1,Wheat,1901.417964741282,1,1,19,Polygon
3122,1,Wheat,1901.3796530848417,1,1,19,Polygon
324,1,Wheat,1900.7210169562522,1,1,19,Polygon
3252,1,Wheat,1901.426454501236,1,1,19,Polygon
3255,1,Wheat,1901.4500958960334,1,1,19,Polygon
3271,1,Wheat,1901.3786375299758,1,1,19,Polygon
329,1,Wheat,1900.2727972130883,1,1,19,Polygon
3293,1,Wheat,1901.3729753710143,1,1,19,Polygon
3437,1,Wheat,1901.4123023914087,1,1,19,Polygon
3514,1,Wheat,1901.344560427148,1,1,19,Polygon
3575,1,Wheat,1901.2006148711932,1,1,19,Polygon
3580,1,Wheat,1901.3628362545128,1,1,19,Polygon
3588,1,Wheat,1901.337033443173,1,1,19,Polygon
3607,1,Wheat,1901.4522622558816,1,1,19,Polygon
498,1,Wheat,1900.9786408447528,1,1,19,Polygon
5350,1,Wheat,1899.0730039417563,1,1,19,Polygon
5417,1,Wheat,1899.9013092098962,1,1,19,Polygon
581,1,Wheat,1900.901092573883,1,1,19,Polygon
6615,1,Wheat,1901.3482775131902,1,1,19,Polygon
6713,1,Wheat,1901.1328920554033,1,1,19,Polygon
6784,1,Wheat,1901.053040831582,1,1,19,Polygon
680,1,Wheat,1900.7138801826623,1,1,19,Polygon
7026,1,Wheat,1901.3183047527584,1,1,19,Polygon
7107,1,Wheat,1901.1306772802368,1,1,19,Polygon
950,1,Wheat,1900.164021348927,1,1,19,Polygon
1320,3,Lentil,2000.6937616664131,1,1,20,Polygon
1809,3,Lentil,2001.5296039444258,1,1,20,Polygon
2878,3,Lentil,2001.4446513901958,1,1,20,Polygon
865,3,Lentil,2000.1854266633038,1,1,20,Polygon
6395,9,Maize,2001.5214676091605,1,1,20,Polygon
6464,9,Maize,2001.455148718806,1,1,20,Polygon
6852,9,Maize,2001.5588243979348,1,1,20,Polygon
6936,9,Maize,2001.5182811040122,1,1,20,Polygon
6982,9,Maize,2001.2483018555713,1,1,20,Polygon
7235,9,Maize,2001.183963095048,1,1,20,Polygon
7290,9,Maize,2001.5648618416885,1,1,20,Polygon
7328,9,Maize,2001.4433790662185,1,1,20,Polygon
1053,2,Mustard,2000.5405487241158,1,1,20,Polygon
1066,2,Mustard,2000.5206636155845,1,1,20,Polygon
1219,2,Mustard,2000.5409163520396,1,1,20,Polygon
15,2,Mustard,2000.7786731345368,1,1,20,Polygon
153,2,Mustard,2000.6964212590697,1,1,20,Polygon
1671,2,Mustard,2000.5380401028578,1,1,20,Polygon
1811,2,Mustard,2001.5296146376168,1,1,20,Polygon
2329,2,Mustard,2001.5268638821663,1,1,20,Polygon
2367,2,Mustard,2001.500659553456,1,1,20,Polygon
2521,2,Mustard,2001.528810943185,1,1,20,Polygon
2559,2,Mustard,2001.5393821038456,1,1,20,Polygon
2625,2,Mustard,2001.4260728269512,1,1,20,Polygon
3328,2,Mustard,2001.3151430726177,1,1,20,Polygon
334,2,Mustard,2000.7832037467829,1,1,20,Polygon
3559,2,Mustard,2001.3379382050402,1,1,20,Polygon
5671,2,Mustard,2000.1762684980622,1,1,20,Polygon
5811,2,Mustard,1999.5465821568057,1,1,20,Polygon
5858,2,Mustard,1999.8668061676892,1,1,20,Polygon
6080,2,Mustard,1998.9917699273924,1,1,20,Polygon
6297,2,Mustard,2000.4414979370006,1,1,20,Polygon
66,2,Mustard,2000.3982159882626,1,1,20,Polygon
6607,2,Mustard,2001.3589915733583,1,1,20,Polygon
6824,2,Mustard,2001.3259600488434,1,1,20,Polygon
7094,2,Mustard,2001.2422711623371,1,1,20,Polygon
7140,2,Mustard,2001.360999003494,1,1,20,Polygon
7303,2,Mustard,2001.3630867997376,1,1,20,Polygon
733,2,Mustard,2000.6815208448788,1,1,20,Polygon
740,2,Mustard,2000.986416002494,1,1,20,Polygon
789,2,Mustard,2000.5558683005477,1,1,20,Polygon
84,2,Mustard,2000.424757560641,1,1,20,Polygon
1323,4,No crop/Fallow,2000.544524117379,1,1,20,Polygon
2339,4,No crop/Fallow,2001.5824310844773,1,1,20,Polygon
2354,4,No crop/Fallow,2001.4254546936695,1,1,20,Polygon
2584,4,No crop/Fallow,2001.5690811364188,1,1,20,Polygon
2897,4,No crop/Fallow,2001.5698800102286,1,1,20,Polygon
2964,4,No crop/Fallow,2001.460756488315,1,1,20,Polygon
3402,4,No crop/Fallow,2001.5544464137147,1,1,20,Polygon
3523,4,No crop/Fallow,2001.5399903634109,1,1,20,Polygon
3667,4,No crop/Fallow,1998.8027269924794,1,1,20,Polygon
3782,4,No crop/Fallow,1997.3197303694205,1,1,20,Polygon
3999,4,No crop/Fallow,1997.9163843129681,1,1,20,Polygon
4048,4,No crop/Fallow,1998.3636762496408,1,1,20,Polygon
4053,4,No crop/Fallow,1998.058798034576,1,1,20,Polygon
4079,4,No crop/Fallow,1998.1744499949527,1,1,20,Polygon
4094,4,No crop/Fallow,1997.9394428587625,1,1,20,Polygon
4144,4,No crop/Fallow,1998.705174831781,1,1,20,Polygon
416,4,No crop/Fallow,2000.8735203551778,1,1,20,Polygon
4199,4,No crop/Fallow,1999.4508055894357,1,1,20,Polygon
4208,4,No crop/Fallow,1998.0236055477628,1,1,20,Polygon
4254,4,No crop/Fallow,1997.9283317765032,1,1,20,Polygon
4315,4,No crop/Fallow,1997.9944596690684,1,1,20,Polygon
4338,4,No crop/Fallow,1998.507124172009,1,1,20,Polygon
4639,4,No crop/Fallow,1998.812484268924,1,1,20,Polygon
472,4,No crop/Fallow,2000.692222233231,1,1,20,Polygon
4757,4,No crop/Fallow,1997.6877887910675,1,1,20,Polygon
4764,4,No crop/Fallow,1999.1848120379489,1,1,20,Polygon
4784,4,No crop/Fallow,1998.060842716739,1,1,20,Polygon
4816,4,No crop/Fallow,1998.2558110935374,1,1,20,Polygon
4833,4,No crop/Fallow,1998.021397842358,1,1,20,Polygon
4859,4,No crop/Fallow,1997.5457365473367,1,1,20,Polygon
4985,4,No crop/Fallow,1997.5008975935639,1,1,20,Polygon
4989,4,No crop/Fallow,1997.5055584401769,1,1,20,Polygon
4991,4,No crop/Fallow,1998.7528169238096,1,1,20,Polygon
5119,4,No crop/Fallow,1998.5636420800802,1,1,20,Polygon
5121,4,No crop/Fallow,1998.5575030564296,1,1,20,Polygon
5155,4,No crop/Fallow,1998.8058998644906,1,1,20,Polygon
5207,4,No crop/Fallow,1998.47157061224,1,1,20,Polygon
990,4,No crop/Fallow,2000.9352732396087,1,1,20,Polygon
4085,36,Rice,1998.1259232365599,1,1,20,Polygon
4188,36,Rice,1997.2332340648636,1,1,20,Polygon
4607,36,Rice,1998.05335039844,1,1,20,Polygon
4762,36,Rice,1997.4887708422386,1,1,20,Polygon
6623,36,Rice,2001.2780262948486,1,1,20,Polygon
6734,36,Rice,2001.2229708748132,1,1,20,Polygon
7156,36,Rice,2001.303887830598,1,1,20,Polygon
1108,6,Sugarcane,2000.5481514815758,1,1,20,Polygon
2615,6,Sugarcane,2001.4512988376832,1,1,20,Polygon
1119,1,Wheat,2000.2935857609264,1,1,20,Polygon
1248,1,Wheat,2000.7317770565924,1,1,20,Polygon
1415,1,Wheat,2000.8716942339815,1,1,20,Polygon
1454,1,Wheat,2000.9646997933255,1,1,20,Polygon
1594,1,Wheat,2000.834893683641,1,1,20,Polygon
1643,1,Wheat,2000.8705756389068,1,1,20,Polygon
1662,1,Wheat,2000.4720512181918,1,1,20,Polygon
1663,1,Wheat,2000.4717988305738,1,1,20,Polygon
1777,1,Wheat,2001.3770194689698,1,1,20,Polygon
1844,1,Wheat,2001.4462596009582,1,1,20,Polygon
1870,1,Wheat,2001.4082384458277,1,1,20,Polygon
1984,1,Wheat,2001.1944102678879,1,1,20,Polygon
2111,1,Wheat,2001.4464898319611,1,1,20,Polygon
2142,1,Wheat,2001.4618545726591,1,1,20,Polygon
2171,1,Wheat,2001.5134396624055,1,1,20,Polygon
2218,1,Wheat,2001.5416305258545,1,1,20,Polygon
2243,1,Wheat,2001.4829663439598,1,1,20,Polygon
231,1,Wheat,2000.4076091545746,1,1,20,Polygon
2327,1,Wheat,2001.5476326046746,1,1,20,Polygon
2405,1,Wheat,2001.4132849781302,1,1,20,Polygon
2422,1,Wheat,2001.4123894623579,1,1,20,Polygon
2431,1,Wheat,2001.4923065101834,1,1,20,Polygon
2436,1,Wheat,2001.5061005096786,1,1,20,Polygon
2442,1,Wheat,2001.3946663019196,1,1,20,Polygon
2462,1,Wheat,2001.4671046865105,1,1,20,Polygon
2539,1,Wheat,2001.5635934133509,1,1,20,Polygon
2610,1,Wheat,2001.567936738705,1,1,20,Polygon
2669,1,Wheat,2001.4577204312393,1,1,20,Polygon
2685,1,Wheat,2001.3868689188314,1,1,20,Polygon
2709,1,Wheat,2001.4501466883266,1,1,20,Polygon
2860,1,Wheat,2001.5240006341055,1,1,20,Polygon
3017,1,Wheat,2001.4219657987755,1,1,20,Polygon
3069,1,Wheat,2001.5028808776297,1,1,20,Polygon
3128,1,Wheat,2001.3545606738448,1,1,20,Polygon
3211,1,Wheat,2001.4584102410247,1,1,20,Polygon
3214,1,Wheat,2001.4592967880633,1,1,20,Polygon
3230,1,Wheat,2001.4990677945348,1,1,20,Polygon
3307,1,Wheat,2001.4374743368573,1,1,20,Polygon
3418,1,Wheat,2001.3641796672937,1,1,20,Polygon
3546,1,Wheat,2001.534870073347,1,1,20,Polygon
3589,1,Wheat,2001.4082711712965,1,1,20,Polygon
3617,1,Wheat,2001.5257536534502,1,1,20,Polygon
3621,1,Wheat,2001.4121025474863,1,1,20,Polygon
5419,1,Wheat,1999.8945550653614,1,1,20,Polygon
5778,1,Wheat,2000.305897088765,1,1,20,Polygon
587,1,Wheat,2000.9195051962897,1,1,20,Polygon
5957,1,Wheat,2000.3645697757083,1,1,20,Polygon
6061,1,Wheat,2000.720708851301,1,1,20,Polygon
609,1,Wheat,2000.8390753038516,1,1,20,Polygon
6425,1,Wheat,2001.189751225892,1,1,20,Polygon
6502,1,Wheat,2001.2044515900714,1,1,20,Polygon
6906,1,Wheat,2001.1668272302884,1,1,20,Polygon
7106,1,Wheat,2001.1912019575348,1,1,20,Polygon
723,1,Wheat,2000.8756077837718,1,1,20,Polygon
7266,1,Wheat,2001.2223573393478,1,1,20,Polygon
7268,1,Wheat,2001.4174843567534,1,1,20,Polygon
7309,1,Wheat,2001.170876895648,1,1,20,Polygon
840,1,Wheat,2000.3194444498622,1,1,20,Polygon
1712,16,Bersem,2101.562160310984,1,1,21,Polygon
1218,3,Lentil,2100.565546408252,1,1,21,Polygon
2031,3,Lentil,2101.440078278873,1,1,21,Polygon
2384,3,Lentil,2101.5718176218234,1,1,21,Polygon
2461,3,Lentil,2101.537738862534,1,1,21,Polygon
2911,3,Lentil,2101.5950540431672,1,1,21,Polygon
4040,9,Maize,2099.2522689254383,1,1,21,Polygon
6412,9,Maize,2101.5655063542135,1,1,21,Polygon
6474,9,Maize,2101.6523555745875,1,1,21,Polygon
6521,9,Maize,2101.300485208451,1,1,21,Polygon
6575,9,Maize,2101.596773045983,1,1,21,Polygon
6837,9,Maize,2101.5697571194323,1,1,21,Polygon
7045,9,Maize,2101.6454399530558,1,1,21,Polygon
7236,9,Maize,2101.4972893021763,1,1,21,Polygon
7300,9,Maize,2101.1826832544316,1,1,21,Polygon
1103,2,Mustard,2100.8786130154776,1,1,21,Polygon
1150,2,Mustard,2100.43650840222,1,1,21,Polygon
1667,2,Mustard,2100.393388275673,1,1,21,Polygon
2311,2,Mustard,2101.556239569199,1,1,21,Polygon
2511,2,Mustard,2101.574796898216,1,1,21,Polygon
266,2,Mustard,2100.8761505179955,1,1,21,Polygon
2948,2,Mustard,2101.5988756719635,1,1,21,Polygon
3108,2,Mustard,2101.4860312031315,1,1,21,Polygon
3145,2,Mustard,2101.5649963214587,1,1,21,Polygon
3231,2,Mustard,2101.5668980363293,1,1,21,Polygon
3430,2,Mustard,2101.569909648008,1,1,21,Polygon
3436,2,Mustard,2101.516029803031,1,1,21,Polygon
5449,2,Mustard,2100.213693521191,1,1,21,Polygon
5487,2,Mustard,2100.006858686218,1,1,21,Polygon
6127,2,Mustard,2099.8933777541383,1,1,21,Polygon
6181,2,Mustard,2100.358987681402,1,1,21,Polygon
6276,2,Mustard,2100.4863810849447,1,1,21,Polygon
6843,2,Mustard,2101.3776202033446,1,1,21,Polygon
8,2,Mustard,2100.4264052752087,1,1,21,Polygon
933,2,Mustard,2100.6679787805747,1,1,21,Polygon
1076,4,No crop/Fallow,2100.8372470307168,1,1,21,Polygon
147,4,No crop/Fallow,2100.8621984134884,1,1,21,Polygon
1547,4,No crop/Fallow,2100.983260200126,1,1,21,Polygon
1672,4,No crop/Fallow,2100.5623755933784,1,1,21,Polygon
3537,4,No crop/Fallow,2101.2320064398127,1,1,21,Polygon
357,4,No crop/Fallow,2100.6634532173703,1,1,21,Polygon
365,4,No crop/Fallow,2101.066961630215,1,1,21,Polygon
3750,4,No crop/Fallow,2098.635079995193,1,1,21,Polygon
3755,4,No crop/Fallow,2098.3967980900375,1,1,21,Polygon
3870,4,No crop/Fallow,2097.320946458084,1,1,21,Polygon
3898,4,No crop/Fallow,2096.716749068789,1,1,21,Polygon
3913,4,No crop/Fallow,2098.0796062387594,1,1,21,Polygon
3988,4,No crop/Fallow,2097.165046328725,1,1,21,Polygon
3994,4,No crop/Fallow,2098.3087899066095,1,1,21,Polygon
4091,4,No crop/Fallow,2098.585963565455,1,1,21,Polygon
4341,4,No crop/Fallow,2097.8212528874888,1,1,21,Polygon
4567,4,No crop/Fallow,2096.990918053476,1,1,21,Polygon
4605,4,No crop/Fallow,2098.649402102023,1,1,21,Polygon
4613,4,No crop/Fallow,2096.9521294679244,1,1,21,Polygon
4812,4,No crop/Fallow,2097.841100819132,1,1,21,Polygon
4832,4,No crop/Fallow,2097.920958161235,1,1,21,Polygon
4858,4,No crop/Fallow,2097.430915713846,1,1,21,Polygon
4860,4,No crop/Fallow,2098.6389995323157,1,1,21,Polygon
5216,4,No crop/Fallow,2096.8233438848492,1,1,21,Polygon
5238,4,No crop/Fallow,2096.9121153318583,1,1,21,Polygon
5544,4,No crop/Fallow,2099.69629756992,1,1,21,Polygon
560,4,No crop/Fallow,2100.714731371207,1,1,21,Polygon
577,4,No crop/Fallow,2100.8616398450235,1,1,21,Polygon
625,4,No crop/Fallow,2100.912099021873,1,1,21,Polygon
6547,4,No crop/Fallow,2101.2967597581464,1,1,21,Polygon
6698,4,No crop/Fallow,2101.257569029084,1,1,21,Polygon
7284,4,No crop/Fallow,2101.5864426132216,1,1,21,Polygon
899,4,No crop/Fallow,2100.8170212850496,1,1,21,Polygon
6489,15,Potato,2101.39083912163,1,1,21,Polygon
6809,36,Rice,2101.3082128355522,1,1,21,Polygon
1527,6,Sugarcane,2100.6835156356233,1,1,21,Polygon
2845,6,Sugarcane,2101.5793353599497,1,1,21,Polygon
2927,6,Sugarcane,2101.559582840878,1,1,21,Polygon
3208,6,Sugarcane,2101.61903450608,1,1,21,Polygon
757,6,Sugarcane,2100.8273657547697,1,1,21,Polygon
872,6,Sugarcane,2100.8092026490976,1,1,21,Polygon
1021,1,Wheat,2101.005113057945,1,1,21,Polygon
136,1,Wheat,2100.9844530219784,1,1,21,Polygon
14,1,Wheat,2100.648041797583,1,1,21,Polygon
1492,1,Wheat,2100.9950062375337,1,1,21,Polygon
150,1,Wheat,2100.6829700973244,1,1,21,Polygon
1507,1,Wheat,2100.9859513100123,1,1,21,Polygon
1526,1,Wheat,2100.685634129538,1,1,21,Polygon
1933,1,Wheat,2101.6068711916128,1,1,21,Polygon
1950,1,Wheat,2101.6146543460827,1,1,21,Polygon
2139,1,Wheat,2101.592699409988,1,1,21,Polygon
2239,1,Wheat,2101.498116565742,1,1,21,Polygon
2264,1,Wheat,2101.5665096083767,1,1,21,Polygon
2444,1,Wheat,2101.5263039155,1,1,21,Polygon
2546,1,Wheat,2101.435475653948,1,1,21,Polygon
2548,1,Wheat,2101.604342593557,1,1,21,Polygon
2554,1,Wheat,2101.5257733423714,1,1,21,Polygon
2566,1,Wheat,2101.5561536197874,1,1,21,Polygon
2575,1,Wheat,2101.5183551149066,1,1,21,Polygon
2603,1,Wheat,2101.63391114729,1,1,21,Polygon
2640,1,Wheat,2101.604284930324,1,1,21,Polygon
2679,1,Wheat,2101.524437263237,1,1,21,Polygon
2727,1,Wheat,2101.564457607774,1,1,21,Polygon
2729,1,Wheat,2101.5649110392133,1,1,21,Polygon
2788,1,Wheat,2101.47705473075,1,1,21,Polygon
2863,1,Wheat,2101.4993650967494,1,1,21,Polygon
2907,1,Wheat,2101.4339095544024,1,1,21,Polygon
2961,1,Wheat,2101.5803143537355,1,1,21,Polygon
30,1,Wheat,2100.7811642431698,1,1,21,Polygon
3112,1,Wheat,2101.4856625311695,1,1,21,Polygon
3186,1,Wheat,2101.59607333872,1,1,21,Polygon
3273,1,Wheat,2101.5232867130903,1,1,21,Polygon
3288,1,Wheat,2101.4471581764938,1,1,21,Polygon
3336,1,Wheat,2101.3841830947576,1,1,21,Polygon
337,1,Wheat,2100.6379174194367,1,1,21,Polygon
3391,1,Wheat,2101.380876354478,1,1,21,Polygon
3395,1,Wheat,2101.6051267143225,1,1,21,Polygon
3424,1,Wheat,2101.6424484900417,1,1,21,Polygon
3442,1,Wheat,2101.41350001343,1,1,21,Polygon
347,1,Wheat,2100.9172783962886,1,1,21,Polygon
3620,1,Wheat,2101.48636769838,1,1,21,Polygon
403,1,Wheat,2101.0137007487783,1,1,21,Polygon
5862,1,Wheat,2099.8617395300835,1,1,21,Polygon
6063,1,Wheat,2099.7995978555314,1,1,21,Polygon
6125,1,Wheat,2100.0679441836837,1,1,21,Polygon
6179,1,Wheat,2100.3585962187963,1,1,21,Polygon
6345,1,Wheat,2101.368638176522,1,1,21,Polygon
6389,1,Wheat,2101.5934257489407,1,1,21,Polygon
6406,1,Wheat,2101.3377930131724,1,1,21,Polygon
6625,1,Wheat,2101.4974711089735,1,1,21,Polygon
6840,1,Wheat,2101.221144440985,1,1,21,Polygon
761,1,Wheat,2100.9141389125552,1,1,21,Polygon
844,1,Wheat,2100.658073705257,1,1,21,Polygon
854,1,Wheat,2100.917550541667,1,1,21,Polygon
1815,14,Coriander,2201.6827427406697,1,1,22,Polygon
1216,3,Lentil,2200.5952890670783,1,1,22,Polygon
3169,3,Lentil,2201.696046995511,1,1,22,Polygon
843,3,Lentil,2200.6916031859937,1,1,22,Polygon
6313,9,Maize,2201.7016445533386,1,1,22,Polygon
6604,9,Maize,2201.359876866327,1,1,22,Polygon
6689,9,Maize,2201.690961505839,1,1,22,Polygon
6948,9,Maize,2201.4668452750434,1,1,22,Polygon
6969,9,Maize,2201.690069074416,1,1,22,Polygon
7123,9,Maize,2201.599502112622,1,1,22,Polygon
7194,9,Maize,2201.6707155651607,1,1,22,Polygon
1148,2,Mustard,2200.45826663832,1,1,22,Polygon
1328,2,Mustard,2200.595751799587,1,1,22,Polygon
1758,2,Mustard,2201.58447931136,1,1,22,Polygon
1946,2,Mustard,2201.6536758734246,1,1,22,Polygon
2357,2,Mustard,2201.6005655412564,1,1,22,Polygon
2469,2,Mustard,2201.6041347010646,1,1,22,Polygon
2995,2,Mustard,2201.6572407584927,1,1,22,Polygon
3188,2,Mustard,2201.578056854762,1,1,22,Polygon
3212,2,Mustard,2201.6051841826616,1,1,22,Polygon
3412,2,Mustard,2201.6712301647945,1,1,22,Polygon
493,2,Mustard,2201.101233312964,1,1,22,Polygon
5283,2,Mustard,2200.168088601447,1,1,22,Polygon
6273,2,Mustard,2200.416559157644,1,1,22,Polygon
6397,2,Mustard,2201.5225184774667,1,1,22,Polygon
6426,2,Mustard,2201.4865700935125,1,1,22,Polygon
7225,2,Mustard,2201.4092223731814,1,1,22,Polygon
820,2,Mustard,2200.5927546199723,1,1,22,Polygon
91,2,Mustard,2200.8111105509342,1,1,22,Polygon
1531,4,No crop/Fallow,2201.1285715218437,1,1,22,Polygon
356,4,No crop/Fallow,2200.6812684002016,1,1,22,Polygon
362,4,No crop/Fallow,2201.101945793101,1,1,22,Polygon
3642,4,No crop/Fallow,2196.5784645565873,1,1,22,Polygon
3669,4,No crop/Fallow,2198.2037278496105,1,1,22,Polygon
3704,4,No crop/Fallow,2198.3218362318266,1,1,22,Polygon
3710,4,No crop/Fallow,2196.939181603088,1,1,22,Polygon
3867,4,No crop/Fallow,2197.2491608812793,1,1,22,Polygon
3952,4,No crop/Fallow,2198.2070982595687,1,1,22,Polygon
4108,4,No crop/Fallow,2197.201895724884,1,1,22,Polygon
4231,4,No crop/Fallow,2198.689323359056,1,1,22,Polygon
4247,4,No crop/Fallow,2198.7934631990897,1,1,22,Polygon
4568,4,No crop/Fallow,2196.8614282743265,1,1,22,Polygon
4586,4,No crop/Fallow,2197.1723409703814,1,1,22,Polygon
4588,4,No crop/Fallow,2197.1720542250528,1,1,22,Polygon
4615,4,No crop/Fallow,2196.8048980015087,1,1,22,Polygon
4677,4,No crop/Fallow,2196.8480822317847,1,1,22,Polygon
4688,4,No crop/Fallow,2197.7226330170934,1,1,22,Polygon
4756,4,No crop/Fallow,2197.942550345109,1,1,22,Polygon
4906,4,No crop/Fallow,2199.349128132635,1,1,22,Polygon
4937,4,No crop/Fallow,2198.584287792698,1,1,22,Polygon
4941,4,No crop/Fallow,2198.166151231792,1,1,22,Polygon
5015,4,No crop/Fallow,2197.3939074008003,1,1,22,Polygon
5114,4,No crop/Fallow,2199.1680619998665,1,1,22,Polygon
